NOAA
          NaN          NaN          NaN
          NaN          NaN          NaN
          NaN          NaN          NaN
          NaN          NaN          NaN
      5.00000      2008.00      215.000
      5.00000      2008.00      286.396
      6.00000      2008.00      288.603
      6.00000      2008.00      232.022
      6.00000      2008.00      300.157
      6.00000      2008.00      244.638
      6.00000      2008.00      250.447
      6.00000      2008.00      235.809
      7.00000      2008.00      430.504
      7.00000      2008.00      266.811
      7.00000      2008.00      379.532
      7.00000      2008.00      320.743
      7.00000      2008.00      345.392
      7.00000      2008.00      339.118
      7.00000      2008.00      263.942
      7.00000      2008.00      355.280
      8.00000      2008.00      419.843
      8.00000      2008.00      253.659
      8.00000      2008.00      269.650
      8.00000      2008.00      300.700
      8.00000      2008.00      424.619
      8.00000      2008.00      348.952
      8.00000      2008.00      333.155
      8.00000      2008.00      285.607
      9.00000      2008.00      372.083
      9.00000      2008.00      344.012
      9.00000      2008.00      250.468
      9.00000      2008.00      299.940
      10.0000      2008.00      314.976
      10.0000      2008.00      298.768
      10.0000      2008.00      368.789
      10.0000      2008.00      335.671
      10.0000      2008.00      289.319
      10.0000      2008.00      265.827
      10.0000      2008.00      291.667
      10.0000      2008.00      273.212
      11.0000      2008.00      295.664
      11.0000      2008.00      267.970
      11.0000      2008.00      284.058
      11.0000      2008.00      258.309
      11.0000      2008.00      177.561
      11.0000      2008.00      235.473
      12.0000      2008.00      168.519
      12.0000      2008.00      210.279
      12.0000      2008.00      196.132
      12.0000      2008.00      194.067
      12.0000      2008.00      195.473
      12.0000      2008.00      203.159
      12.0000      2008.00      183.068
      12.0000      2008.00      134.807
      1.00000      2009.00      147.572
      1.00000      2009.00      162.560
      2.00000      2009.00      130.998
      2.00000      2009.00      159.793
      3.00000      2009.00      132.810
      3.00000      2009.00      120.669
      3.00000      2009.00      133.617
      3.00000      2009.00      123.459
      3.00000      2009.00      120.655
      3.00000      2009.00      129.102
      4.00000      2009.00      149.392
      4.00000      2009.00      155.912
      4.00000      2009.00      128.140
      4.00000      2009.00      205.399
      4.00000      2009.00      147.500
      4.00000      2009.00      141.687
      5.00000      2009.00      157.056
      5.00000      2009.00      155.894
      5.00000      2009.00      154.034
      5.00000      2009.00      204.405
      5.00000      2009.00      191.226
      5.00000      2009.00      197.330
      5.00000      2009.00      215.085
      6.00000      2009.00      214.927
      6.00000      2009.00      207.185
      6.00000      2009.00      192.222
      6.00000      2009.00      219.022
      7.00000      2009.00      192.355
      7.00000      2009.00      180.918
      7.00000      2009.00      255.616
      7.00000      2009.00      206.884
      7.00000      2009.00      205.531
      7.00000      2009.00      224.807
      8.00000      2009.00      331.937
      8.00000      2009.00      234.561
      8.00000      2009.00      343.345
      8.00000      2009.00      269.313
      9.00000      2009.00      289.065
      9.00000      2009.00      302.860
      9.00000      2009.00      281.554
      10.0000      2009.00      273.733
      10.0000      2009.00      267.735
      10.0000      2009.00      237.085
      10.0000      2009.00      257.556
      11.0000      2009.00      223.419
      11.0000      2009.00      202.153
      11.0000      2009.00      247.667
      11.0000      2009.00      228.678
      11.0000      2009.00      205.661
      11.0000      2009.00      178.296
      12.0000      2009.00      177.201
