   533779200.00         -90.00        -999.00         140.00
   604713600.00         -90.00        -999.00         319.00
   533779200.00         -80.00        -999.00         160.00
   533779200.00         -78.00        -999.00         180.00
   533779200.00         -77.83        -999.00         160.00
   604713600.00         -77.83        -999.00         380.00
   628473600.00         -48.00         170.00         253.00
   817776000.00         -46.00         170.00         317.00
   486432000.00         -46.00         170.00         330.00
   486432000.00         -46.00         170.00         310.00
   486432000.00         -46.00         170.00         230.00
   502243200.00         -46.00         170.00         250.00
   517968000.00         -46.00         170.00         200.00
   533779200.00         -46.00         170.00         380.00
   557452800.00         -46.00         170.00         446.00
   604713600.00         -46.00         170.00         322.00
   620611200.00         -46.00         170.00         353.00
   628473600.00         -46.00         170.00         200.00
   636249600.00         -46.00         170.00         136.00
   636249600.00         -46.00         170.00         139.00
   652147200.00         -46.00         170.00         353.00
   670464000.00         -46.00         170.00         212.00
   670464000.00         -46.00         170.00         200.00
   681004800.00         -46.00         170.00         397.00
   691545600.00         -46.00         170.00         239.00
   723168000.00         -46.00         170.00         275.00
   738892800.00         -46.00         170.00         299.00
   809913600.00         -46.00         170.00         414.00
   809913600.00         -46.00         170.00         419.00
   833587200.00         -46.00         170.00         275.00
   833587200.00         -46.00         170.00         286.00
   841536000.00         -46.00         170.00         398.00
   849398400.00         -46.00         170.00         246.00
   644198400.00         -46.00         170.00         305.00
   494380800.00         -46.00         170.00         370.00
   702086400.00         -46.00         170.00         166.00
   702086400.00         -46.00         170.00         171.00
   849398400.00         -46.00         170.00         248.00
   762480000.00         -46.00         170.00         268.00
   660009600.00         -46.00         170.00         379.00
   652147200.00         -46.00         170.00         359.00
   770428800.00         -46.00         170.00         312.00
   712627200.00         -46.00         170.00         362.00
   712627200.00         -46.00         170.00         350.00
   786240000.00         -46.00         170.00         291.00
   786240000.00         -46.00         170.00         295.00
   620611200.00         -46.00         170.00         429.00
   738892800.00         -46.00         170.00         339.00
   841536000.00         -46.00         170.00         454.00
   596937600.00         -46.00         170.00         466.00
   470707200.00         -46.00         170.00         230.00
   644198400.00         -46.00         170.00         293.00
   778377600.00         -46.00         170.00         395.00
   778377600.00         -46.00         170.00         406.00
   786240000.00         -46.00         170.00         250.00
   794016000.00         -46.00         170.00         179.00
   628473600.00         -44.00         170.00         219.00
   470707200.00         -44.00         170.00         380.00
   636249600.00         -44.00         170.00         168.00
   794016000.00         -44.00         170.00         163.00
   596937600.00         -44.00         170.00         445.00
   723168000.00         -44.00         170.00         231.00
   738892800.00         -44.00         170.00         329.00
   754704000.00         -44.00         170.00         230.00
   809913600.00         -44.00         170.00         467.00
   825638400.00         -44.00         170.00         170.00
   833587200.00         -44.00         170.00         298.00
   833587200.00         -44.00         170.00         326.00
   841536000.00         -44.00         170.00         350.00
   849398400.00         -44.00         170.00         234.00
   849398400.00         -44.00         170.00         216.00
   620611200.00         -44.00         170.00         286.00
   660009600.00         -44.00         170.00         393.00
   762480000.00         -44.00         170.00         219.00
   825638400.00         -44.00         170.00         164.00
   462844800.00         -44.00         170.00         280.00
   478483200.00         -44.00         170.00         150.00
   478483200.00         -44.00         170.00          40.00
   494380800.00         -44.00         170.00         420.00
   502243200.00         -44.00         170.00         280.00
   533779200.00         -44.00         170.00         240.00
   557452800.00         -44.00         170.00         410.00
   730944000.00         -44.00         170.00         260.00
   809913600.00         -44.00         170.00         422.00
   794016000.00         -44.00         170.00         191.00
   691545600.00         -44.00         170.00         239.00
   691545600.00         -44.00         170.00         225.00
   809913600.00         -44.00         170.00         448.00
   770428800.00         -44.00         170.00         358.00
   809913600.00         -42.00         170.00         450.00
   849398400.00         -42.00         170.00         218.00
   502243200.00         -42.00         170.00         250.00
   573177600.00         -42.00         170.00         251.00
   723168000.00         -42.00         170.00         198.00
   730944000.00         -42.00         170.00         206.00
   754704000.00         -42.00         170.00         227.00
   817776000.00         -42.00         170.00         261.00
   817776000.00         -42.00         170.00         337.00
   660009600.00         -42.00         170.00         267.00
   712627200.00         -42.00         170.00         411.00
   754704000.00         -42.00         170.00         325.00
   702086400.00         -42.00         170.00         163.00
   841536000.00         -42.00         170.00         345.00
   817776000.00         -42.00         170.00         327.00
   636249600.00         -42.00         170.00         134.00
   681004800.00         -42.00         170.00         380.00
   681004800.00         -42.00         170.00         376.00
   712627200.00         -42.00         170.00         368.00
   778377600.00         -42.00         170.00         406.00
   778377600.00         -42.00         170.00         398.00
   786240000.00         -42.00         170.00         269.00
   786240000.00         -42.00         170.00         298.00
   573177600.00         -42.00         170.00         197.00
   691545600.00         -42.00         170.00         238.00
   691545600.00         -42.00         170.00         242.00
   462844800.00         -42.00         170.00         420.00
   628473600.00         -42.00         170.00         200.00
   573177600.00         -42.00         170.00          73.00
   644198400.00         -42.00         170.00         307.00
   702086400.00         -42.00         170.00         162.00
   702086400.00         -42.00         170.00         216.00
   762480000.00         -40.00         170.00         198.00
   660009600.00         -40.00         145.00         356.00
   738892800.00         -40.00         175.00         300.00
   849398400.00         -40.00         175.00         232.00
   712627200.00         -40.00         175.00         372.00
   712627200.00         -40.00         175.00         343.00
   794016000.00         -40.00         175.00         186.00
   794016000.00         -40.00         175.00         175.00
   754704000.00         -40.00         175.00         303.00
   628473600.00         -40.00         175.00         235.00
   470707200.00         -40.00         175.00         370.00
   494380800.00         -40.00         175.00         350.00
   502243200.00         -40.00         175.00         240.00
   510019200.00         -40.00         175.00         270.00
   517968000.00         -40.00         175.00         250.00
   533779200.00         -40.00         175.00         210.00
   636249600.00         -40.00         175.00         136.00
   596937600.00         -40.00         175.00         459.00
   549504000.00         -40.00         175.00         440.00
   644198400.00         -40.00         175.00         229.00
   702086400.00         -40.00         175.00         177.00
   786240000.00         -40.00         175.00         246.00
   794016000.00         -40.00         175.00         178.00
   754704000.00         -38.00         175.00         229.00
   670464000.00         -38.00         175.00         237.00
   670464000.00         -38.00         175.00         244.00
   681004800.00         -38.00         175.00         379.00
   691545600.00         -38.00         175.00         270.00
   691545600.00         -38.00         175.00         261.00
   596937600.00         -38.00         175.00         441.00
   702086400.00         -38.00         175.00         174.00
   770428800.00         -38.00         175.00         302.00
   712627200.00         -38.00         175.00         359.00
   778377600.00         -38.00         175.00         420.00
   778377600.00         -38.00         175.00         411.00
   778377600.00         -38.00         175.00         429.00
   786240000.00         -38.00         175.00         261.00
   786240000.00         -38.00         175.00         299.00
   786240000.00         -38.00         175.00         272.00
   786240000.00         -38.00         175.00         332.00
   794016000.00         -38.00         175.00         158.00
   794016000.00         -38.00         175.00         187.00
   738892800.00         -38.00         175.00         259.00
   596937600.00         -38.00         175.00         403.00
   652147200.00         -38.00         175.00         314.00
   723168000.00         -38.00         175.00         202.00
   762480000.00         -38.00         175.00         206.00
   691545600.00         -38.00         175.00         266.00
   691545600.00         -38.00         175.00         284.00
   620611200.00         -38.00         175.00         361.00
   670464000.00         -38.00         175.00         290.00
   596937600.00         -36.00         175.00         360.00
   817776000.00         -36.00         175.00         271.00
   817776000.00         -36.00         175.00         437.00
