866659500	905	156.5	71.16	27
866710800	868	156.5	71.16	27
866736000	954	156.5	71.16	27
874409100	664	156.5	71.16	27
874428300	717	156.5	71.16	27
874485900	681	156.5	71.16	27
874515000	630	156.5	71.16	27
882357000	2235	156.5	71.16	27
882375900	2195	156.5	71.16	27
882435600	2125	156.5	71.16	27
882462900	2224	156.5	71.16	27
890047800	2277	156.5	71.16	27
890123400	2000	156.5	71.16	27
898092000	1093	156.5	71.16	27
898099200	1162	156.5	71.16	27
898159500	1142	156.5	71.16	27
898185000	1116	156.5	71.16	27
906051300	1388	156.5	71.16	27
913985100	1986	156.5	71.16	27
914002800	1992	156.5	71.16	27
914072400	1953	156.5	71.16	27
914072400	2175	156.5	71.16	27
914168820	2281	156.5	71.16	27
921143700	2394	156.5	71.16	27
929836800	890	156.5	71.16	27
929836800	950	156.5	71.16	27
937785600	912	156.5	71.16	27
937872000	778	156.5	71.16	27
938217600	765	156.5	71.16	27
945302400	1650	156.5	71.16	27
945302400	1704	156.5	71.16	27
945388800	1738	156.5	71.16	27
945388800	1751	156.5	71.16	27
953164800	2185	156.5	71.16	27
953251200	1855	156.5	71.16	27
953251200	1930	156.5	71.16	27
960681600	926	156.5	71.16	27
961027200	1173	156.5	71.16	27
961200000	927	156.5	71.16	27
969753600	728	156.5	71.16	27
969840000	760	156.5	71.16	27
976147200	1653	156.5	71.16	27
976147200	2195	156.5	71.16	27
976233600	1600	156.5	71.16	27
976233600	1650	156.5	71.16	27
986515200	1793	156.5	71.16	27
987033600	1727	156.5	71.16	27
992476800	925	156.5	71.16	27
992563200	892	156.5	71.16	27
992563200	899	156.5	71.16	27
992649600	955	156.5	71.16	27
1001376000	752	156.5	71.16	27
1001462400	757	156.5	71.16	27
1001462400	819	156.5	71.16	27
1008547200	2081	156.5	71.16	27
1008633600	1773	156.5	71.16	27
1008633600	1896	156.5	71.16	27
1008633600	1945	156.5	71.16	27
1017187200	1860	156.5	71.16	27
1017187200	1877	156.5	71.16	27
1017273600	2059	156.5	71.16	27
1017273600	2066	156.5	71.16	27
1023753600	1018	156.5	71.16	27
1023753600	1023	156.5	71.16	27
1023840000	922	156.5	71.16	27
1023840000	965	156.5	71.16	27
1032220800	1155	156.5	71.16	27
1032220800	1179	156.5	71.16	27
1032220800	1134	156.5	71.16	27
1032220800	1122	156.5	71.16	27
1040169600	2410	156.5	71.16	27
1040169600	2866	156.5	71.16	27
1040169600	2767	156.5	71.16	27
1040169600	2737	156.5	71.16	27
1048723200	2391	156.5	71.16	27
1048723200	2293	156.5	71.16	27
1048723200	2401	156.5	71.16	27
1048896000	2429	156.5	71.16	27
1055721600	1092	156.5	71.16	27
1055721600	1197	156.5	71.16	27
1055808000	1181	156.5	71.16	27
1055808000	1182	156.5	71.16	27
1063670400	982	156.5	71.16	27
1063670400	1002	156.5	71.16	27
1063756800	1152	156.5	71.16	27
1063756800	996	156.5	71.16	27
1071619200	2063	156.5	71.16	27
1071619200	2105	156.5	71.16	27
1071705600	2212	156.5	71.16	27
1071705600	2104	156.5	71.16	27
1079308800	2084	156.5	71.16	27
1079308800	2036	156.5	71.16	27
1079308800	2112	156.5	71.16	27
1079308800	2025	156.5	71.16	27
1088467200	785	156.5	71.16	27
1088467200	804	156.5	71.16	27
1088467200	792	156.5	71.16	27
1095120000	902	156.5	71.16	27
1095206400	950	156.5	71.16	27
1095206400	806	156.5	71.16	27
1103155200	1729	156.5	71.16	27
1103155200	1901	156.5	71.16	27
1103241600	1766	156.5	71.16	27
1103241600	1783	156.5	71.16	27
1111449600	2411	156.5	71.16	27
1111449600	2484	156.5	71.16	27
1111536000	2356	156.5	71.16	27
1111536000	2277	156.5	71.16	27
1118620800	915	156.5	71.16	27
1118620800	891	156.5	71.16	27
1118707200	883	156.5	71.16	27
1118707200	878	156.5	71.16	27
1126224000	827	156.5	71.16	27
1126224000	778	156.5	71.16	27
1126224000	790	156.5	71.16	27
1134000000	1874	156.5	71.16	27
1134000000	1888	156.5	71.16	27
1134086400	1816	156.5	71.16	27
1143158400	2151	156.5	71.16	27
1150156800	1044	156.5	71.16	27
1150243200	1015	156.5	71.16	27
1150329600	1028	156.5	71.16	27
1158883200	731	156.5	71.16	27
1158883200	998	156.5	71.16	27
1159142400	987	156.5	71.16	27
1165968000	2005	156.5	71.16	27
1173830400	2667	156.5	71.16	27
1173830400	2695	156.5	71.16	27
1180656000	1122	156.5	71.16	27
1180828800	1069	156.5	71.16	27
1181088000	1065	156.5	71.16	27
1181260800	1330	156.5	71.16	27
1190678400	772	156.5	71.16	27
1190678400	751	156.5	71.16	27
1190764800	722	156.5	71.16	27
1190764800	734	156.5	71.16	27
1196553600	1585	156.5	71.16	27
1196553600	1558	156.5	71.16	27
1196640000	1368	156.5	71.16	27
1196640000	1359	156.5	71.16	27
1205366400	2597	156.5	71.16	27
1205366400	2455	156.5	71.16	27
1205452800	2551	156.5	71.16	27
1205452800	2432	156.5	71.16	27
1212537600	1177	156.5	71.16	27
1212537600	1176	156.5	71.16	27
1212624000	966	156.5	71.16	27
1212624000	1009	156.5	71.16	27
1173744000	2834	156.5	71.16	27
1173744000	2903	156.5	71.16	27
1088380800	817	156.5	71.16	27
1088380800	834	156.5	71.16	27
389404800	220	170.6	-14.1	42
389664000	190	170.6	-14.1	42
390441600	194	170.6	-14.1	42
391392000	197	170.6	-14.1	42
392083200	231	170.6	-14.1	42
392688000	222	170.6	-14.1	42
393552000	231	170.6	-14.1	42
394070400	254	170.6	-14.1	42
394156800	278	170.6	-14.1	42
395107200	226	170.6	-14.1	42
395712000	233	170.6	-14.1	42
396489600	254	170.6	-14.1	42
397440000	369	170.6	-14.1	42
398304000	354	170.6	-14.1	42
399081600	248	170.6	-14.1	42
399513600	234	170.6	-14.1	42
400118400	315	170.6	-14.1	42
402969600	283	170.6	-14.1	42
403660800	234	170.6	-14.1	42
404956800	309	170.6	-14.1	42
405561600	286	170.6	-14.1	42
405993600	311	170.6	-14.1	42
407203200	281	170.6	-14.1	42
408153600	187	170.6	-14.1	42
408153600	194	170.6	-14.1	42
408412800	187	170.6	-14.1	42
408931200	187	170.6	-14.1	42
408931200	195	170.6	-14.1	42
409017600	208	170.6	-14.1	42
409622400	220	170.6	-14.1	42
410227200	176	170.6	-14.1	42
410832000	318	170.6	-14.1	42
411436800	230	170.6	-14.1	42
412214400	290	170.6	-14.1	42
413251200	160	170.6	-14.1	42
413856000	191	170.6	-14.1	42
414460800	359	170.6	-14.1	42
415152000	171	170.6	-14.1	42
416275200	167	170.6	-14.1	42
417052800	166	170.6	-14.1	42
418262400	223	170.6	-14.1	42
418608000	213	170.6	-14.1	42
419299200	191	170.6	-14.1	42
419904000	200	170.6	-14.1	42
420508800	379	170.6	-14.1	42
421113600	248	170.6	-14.1	42
422323200	300	170.6	-14.1	42
423187200	351	170.6	-14.1	42
423532800	307	170.6	-14.1	42
425001600	344	170.6	-14.1	42
425347200	307	170.6	-14.1	42
425865600	354	170.6	-14.1	42
427075200	331	170.6	-14.1	42
427680000	398	170.6	-14.1	42
428284800	405	170.6	-14.1	42
428976000	356	170.6	-14.1	42
429580800	343	170.6	-14.1	42
430099200	369	170.6	-14.1	42
431913600	385	170.6	-14.1	42
433209600	321	170.6	-14.1	42
433814400	324	170.6	-14.1	42
434505600	406	170.6	-14.1	42
437011200	266	170.6	-14.1	42
437616000	246	170.6	-14.1	42
438134400	437	170.6	-14.1	42
438652800	265	170.6	-14.1	42
439171200	318	170.6	-14.1	42
440121600	359	170.6	-14.1	42
440467200	503	170.6	-14.1	42
441072000	209	170.6	-14.1	42
441849600	341	170.6	-14.1	42
442281600	305	170.6	-14.1	42
442800000	434	170.6	-14.1	42
443664000	352	170.6	-14.1	42
444441600	447	170.6	-14.1	42
445219200	420	170.6	-14.1	42
445910400	541	170.6	-14.1	42
447724800	351	170.6	-14.1	42
448329600	292	170.6	-14.1	42
449539200	699	170.6	-14.1	42
451872000	711	170.6	-14.1	42
452822400	788	170.6	-14.1	42
453081600	497	170.6	-14.1	42
454291200	539	170.6	-14.1	42
455500800	477	170.6	-14.1	42
456105600	358	170.6	-14.1	42
456537600	512	170.6	-14.1	42
456710400	450	170.6	-14.1	42
457315200	346	170.6	-14.1	42
457920000	319	170.6	-14.1	42
458524800	417	170.6	-14.1	42
459129600	308	170.6	-14.1	42
459734400	332	170.6	-14.1	42
460944000	356	170.6	-14.1	42
461548800	422	170.6	-14.1	42
462153600	272	170.6	-14.1	42
464572800	300	170.6	-14.1	42
465177600	504	170.6	-14.1	42
466214400	603	170.6	-14.1	42
466473600	404	170.6	-14.1	42
466992000	402	170.6	-14.1	42
467510400	441	170.6	-14.1	42
468201600	274	170.6	-14.1	42
468806400	287	170.6	-14.1	42
469411200	211	170.6	-14.1	42
470102400	192	170.6	-14.1	42
471916800	239	170.6	-14.1	42
472435200	278	170.6	-14.1	42
474249600	467	170.6	-14.1	42
474940800	442	170.6	-14.1	42
476668800	334	170.6	-14.1	42
477273600	346	170.6	-14.1	42
477878400	375	170.6	-14.1	42
478483200	358	170.6	-14.1	42
479088000	367	170.6	-14.1	42
480297600	254	170.6	-14.1	42
481852800	278	170.6	-14.1	42
482112000	280	170.6	-14.1	42
482803200	320	170.6	-14.1	42
484617600	219	170.6	-14.1	42
485740800	257	170.6	-14.1	42
486950400	237	170.6	-14.1	42
488160000	254	170.6	-14.1	42
488764800	239	170.6	-14.1	42
489369600	228	170.6	-14.1	42
489974400	279	170.6	-14.1	42
491184000	254	170.6	-14.1	42
491788800	258	170.6	-14.1	42
492307200	260	170.6	-14.1	42
492912000	262	170.6	-14.1	42
493516800	290	170.6	-14.1	42
494121600	232	170.6	-14.1	42
494726400	339	170.6	-14.1	42
495331200	271	170.6	-14.1	42
495936000	293	170.6	-14.1	42
496540800	228	170.6	-14.1	42
497145600	352	170.6	-14.1	42
497750400	345	170.6	-14.1	42
497923200	291	170.6	-14.1	42
498960000	302	170.6	-14.1	42
499392000	277	170.6	-14.1	42
499564800	255	170.6	-14.1	42
499996800	285	170.6	-14.1	42
500169600	269	170.6	-14.1	42
500601600	222	170.6	-14.1	42
500774400	199	170.6	-14.1	42
501379200	227	170.6	-14.1	42
502070400	212	170.6	-14.1	42
502588800	206	170.6	-14.1	42
503193600	198	170.6	-14.1	42
504144000	158	170.6	-14.1	42
504403200	184	170.6	-14.1	42
505008000	166	170.6	-14.1	42
505612800	447	170.6	-14.1	42
506217600	316	170.6	-14.1	42
506822400	302	170.6	-14.1	42
509760000	298	170.6	-14.1	42
510451200	246	170.6	-14.1	42
511488000	178	170.6	-14.1	42
512265600	245	170.6	-14.1	42
512956800	209	170.6	-14.1	42
513993600	316	170.6	-14.1	42
514771200	202	170.6	-14.1	42
516326400	253	170.6	-14.1	42
516499200	229	170.6	-14.1	42
517708800	229	170.6	-14.1	42
517968000	281	170.6	-14.1	42
518313600	221	170.6	-14.1	42
518918400	212	170.6	-14.1	42
519609600	315	170.6	-14.1	42
520128000	245	170.6	-14.1	42
521164800	258	170.6	-14.1	42
521337600	227	170.6	-14.1	42
521942400	237	170.6	-14.1	42
522633600	299	170.6	-14.1	42
523152000	283	170.6	-14.1	42
523756800	278	170.6	-14.1	42
524707200	309	170.6	-14.1	42
524966400	297	170.6	-14.1	42
525571200	257	170.6	-14.1	42
526176000	268	170.6	-14.1	42
526780800	333	170.6	-14.1	42
527385600	270	170.6	-14.1	42
527990400	262	170.6	-14.1	42
528595200	329	170.6	-14.1	42
529200000	252	170.6	-14.1	42
529804800	286	170.6	-14.1	42
530496000	312	170.6	-14.1	42
531014400	233	170.6	-14.1	42
531705600	293	170.6	-14.1	42
532224000	283	170.6	-14.1	42
532915200	199	170.6	-14.1	42
533347200	210	170.6	-14.1	42
534038400	264	170.6	-14.1	42
535075200	206	170.6	-14.1	42
535248000	188	170.6	-14.1	42
536025600	236	170.6	-14.1	42
537667200	383	170.6	-14.1	42
538876800	165	170.6	-14.1	42
540518400	385	170.6	-14.1	42
541296000	205	170.6	-14.1	42
542246400	430	170.6	-14.1	42
542505600	244	170.6	-14.1	42
543110400	281	170.6	-14.1	42
544060800	227	170.6	-14.1	42
544320000	373	170.6	-14.1	42
835099200	223	170.6	-14.1	27
835616580	228	170.6	-14.1	27
842355420	336	170.6	-14.1	27
843567240	454	170.6	-14.1	27
850654800	291	170.6	-14.1	27
850912140	342	170.6	-14.1	27
851250420	198	170.6	-14.1	27
858425700	221	170.6	-14.1	27
859382880	204	170.6	-14.1	27
865772220	316	170.6	-14.1	27
867066300	272	170.6	-14.1	27
873721140	344	170.6	-14.1	27
874323960	291	170.6	-14.1	27
875359980	392	170.6	-14.1	27
882187200	279	170.6	-14.1	27
882799860	277	170.6	-14.1	27
889543800	138	170.6	-14.1	27
890061600	196	170.6	-14.1	27
890661420	154	170.6	-14.1	27
897348600	284	170.6	-14.1	27
897876600	277	170.6	-14.1	27
898567800	334	170.6	-14.1	27
905255400	345	170.6	-14.1	27
913557600	205	170.6	-14.1	27
914946300	283	170.6	-14.1	27
921076680	160	170.6	-14.1	27
922205100	304	170.6	-14.1	27
922887300	221	170.6	-14.1	27
937440000	303	170.6	-14.1	27
944438400	216	170.6	-14.1	27
945043200	238	170.6	-14.1	27
945734400	204	170.6	-14.1	27
960854400	219	170.6	-14.1	27
962064000	264	170.6	-14.1	27
984009600	331	170.6	-14.1	27
985046400	227	170.6	-14.1	27
991785600	188	170.6	-14.1	27
992908800	191	170.6	-14.1	27
999648000	314	170.6	-14.1	27
1000771200	367	170.6	-14.1	27
1002067200	252	170.6	-14.1	27
1007769600	238	170.6	-14.1	27
1008288000	194	170.6	-14.1	27
1008720000	175	170.6	-14.1	27
1010016000	313	170.6	-14.1	27
1015891200	348	170.6	-14.1	27
1017100800	269	170.6	-14.1	27
1023235200	196	170.6	-14.1	27
1023667200	211	170.6	-14.1	27
1024358400	223	170.6	-14.1	27
1025049600	233	170.6	-14.1	27
1031184000	238	170.6	-14.1	27
1031616000	283	170.6	-14.1	27
1032220800	333	170.6	-14.1	27
1032825600	346	170.6	-14.1	27
1038873600	243	170.6	-14.1	27
1039564800	219	170.6	-14.1	27
1040083200	238	170.6	-14.1	27
1040688000	189	170.6	-14.1	27
1046908800	267	170.6	-14.1	27
1047340800	270	170.6	-14.1	27
1047945600	268	170.6	-14.1	27
1048723200	247	170.6	-14.1	27
1054771200	227	170.6	-14.1	27
1055203200	239	170.6	-14.1	27
1055980800	225	170.6	-14.1	27
1057104000	245	170.6	-14.1	27
1070236800	224	170.6	-14.1	27
1071100800	238	170.6	-14.1	27
1071446400	208	170.6	-14.1	27
1072396800	170	170.6	-14.1	27
1078444800	152	170.6	-14.1	27
1078790400	239	170.6	-14.1	27
1079395200	276	170.6	-14.1	27
1081296000	147	170.6	-14.1	27
1086220800	175	170.6	-14.1	27
1086825600	184	170.6	-14.1	27
1087344000	196	170.6	-14.1	27
1087776000	242	170.6	-14.1	27
1095033600	275	170.6	-14.1	27
1095724800	265	170.6	-14.1	27
1096416000	232	170.6	-14.1	27
1096848000	254	170.6	-14.1	27
1102982400	180	170.6	-14.1	27
1103760000	162	170.6	-14.1	27
1104192000	151	170.6	-14.1	27
1104883200	230	170.6	-14.1	27
1119225600	189	170.6	-14.1	27
1126569600	245	170.6	-14.1	27
1127260800	281	170.6	-14.1	27
1127865600	310	170.6	-14.1	27
1134000000	217	170.6	-14.1	27
1134432000	200	170.6	-14.1	27
1135036800	272	170.6	-14.1	27
1135814400	243	170.6	-14.1	27
1140998400	188	170.6	-14.1	27
1141603200	176	170.6	-14.1	27
1142380800	293	170.6	-14.1	27
1149724800	200	170.6	-14.1	27
1150243200	208	170.6	-14.1	27
1150848000	250	170.6	-14.1	27
1151452800	230	170.6	-14.1	27
1157932800	306	170.6	-14.1	27
1159142400	343	170.6	-14.1	27
1166140800	207	170.6	-14.1	27
1173225600	331	170.6	-14.1	27
1173830400	295	170.6	-14.1	27
1174608000	289	170.6	-14.1	27
1175040000	299	170.6	-14.1	27
1181779200	216	170.6	-14.1	27
1182384000	190	170.6	-14.1	27
1182470400	234	170.6	-14.1	27
1183766400	217	170.6	-14.1	27
1189036800	295	170.6	-14.1	27
1189641600	265	170.6	-14.1	27
1190678400	290	170.6	-14.1	27
1191369600	291	170.6	-14.1	27
1196208000	201	170.6	-14.1	27
1197504000	193	170.6	-14.1	27
1205280000	252	170.6	-14.1	27
1205798400	162	170.6	-14.1	27
1213228800	193	170.6	-14.1	27
1213920000	191	170.6	-14.1	27
1214438400	259	170.6	-14.1	27
1220400000	228	170.6	-14.1	27
1221091200	339	170.6	-14.1	27
1221696000	237	170.6	-14.1	27
1222300800	230	170.6	-14.1	27
1228348800	168	170.6	-14.1	27
1228694400	185	170.6	-14.1	27
1229558400	289	170.6	-14.1	27
1229990400	196	170.6	-14.1	27
1062547200	288	170.6	-14.1	27
1062547200	217	170.6	-14.1	27
1063670400	232	170.6	-14.1	27
1064534400	329	170.6	-14.1	27
