1463.157895	2010
1473.684211	2007.011494
1484.210526	2005.057471
1494.736842	2002.988506
1510.526316	2000
1615.789474	1997.011494
1689.473684	1994.942529
1757.894737	1992.988506
1852.631579	1990
1915.789474	1987.011494
1947.368421	1984.942529
1978.947368	1982.988506
2021.052632	1980.114943
